id,severity,title,description,iacontrols,ruleID,fixid,fixtext,checkid,checktext
V-219303,medium,The Ubuntu operating system must initiate a session lock after a 15-minute period of inactivity for all connection types.,"A session time-out lock is a temporary action taken when a user stops work and moves away from the immediate physical vicinity of the information system but does not log out because of the temporary nature of the absence. Rather than relying on the user to manually lock their operating system session prior to vacating the vicinity, the Ubuntu operating system need to be able to identify when a user's session has idled and take action to initiate the session lock.

The session lock is implemented at the point where session activity can be determined and/or controlled.",None,SV-219303r610963_rule,F-21027r305238_fix,"Configure the Ubuntu operating system to initiate a session logout after a 15-minute period of inactivity. 

Create a file to contain the system-wide session auto logout script (if it does not already exist) with the following command:

# sudo touch /etc/profile.d/autologout.sh

Add the following lines to the ""/etc/profile.d/autologout.sh"" script:

TMOUT=900
readonly TMOUT
export TMOUT",C-21028r305237_chk,"Verify the Ubuntu operating system initiates a session logout after a 15-minute period of inactivity. 

Check that the proper auto logout script exists with the following command:

# cat /etc/profile.d/autologout.sh
TMOUT=900
readonly TMOUT
export TMOUT

If the file ""/etc/profile.d/autologout.sh"" does not exist with the contents shown above, the value of ""TMOUT"" is greater than 900, or the timeout values are commented out, this is a finding."
V-219338,medium,The Ubuntu operating system must notify designated personnel if baseline configurations are changed in an unauthorized manner. The file integrity tool must notify the system administrator when changes to the baseline configuration or anomalies in the operation of any security functions are discovered.,"Unauthorized changes to the baseline configuration could make the system vulnerable to various attacks or allow unauthorized access to the Ubuntu operating system. Changes to Ubuntu operating system configurations can have unintended side effects, some of which may be relevant to security.

Detecting such changes and providing an automated response can help avoid unintended, negative consequences that could ultimately affect the security state of the Ubuntu operating system. The Ubuntu operating system's IMO/ISSO and SAs must be notified via email and/or monitoring system trap when there is an unauthorized modification of a configuration item.

Satisfies: SRG-OS-000363-GPOS-00150, SRG-OS-000447-GPOS-00201",None,SV-219338r853397_rule,F-21062r305343_fix,"Configure the Ubuntu operating system to notify designated personnel if baseline configurations are changed in an unauthorized manner.

Modify the ""SILENTREPORTS"" parameter in the ""/etc/default/aide"" file with a value of ""no"" if it does not already exist.",C-21063r305342_chk,"Verify that Advanced Intrusion Detection Environment (AIDE) notifies the system administrator when anomalies in the operation of any security functions are discovered.

Check that AIDE notifies the system administrator when anomalies in the operation of any security functions are discovered with the following command:

#sudo grep SILENTREPORTS /etc/default/aide

SILENTREPORTS=no

If SILENTREPORTS is uncommented and set to yes, this is a finding."
V-219239,medium,The Ubuntu operating system must generate audit records for successful/unsuccessful uses of the chfn command.,"Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one.

Audit records can be generated from various components within the information system (e.g., module or policy filter).",None,SV-219239r610963_rule,F-20963r305046_fix,"Configure the audit system to generate an audit event for any successful/unsuccessful uses of the ""chfn"" command.

Add or update the following rules in the ""/etc/audit/rules.d/stig.rules"" file:

-a always,exit -F path=/usr/bin/chfn -F perm=x -F auid>=1000 -F auid!=4294967295 -k privileged-chfn

In order to reload the rules file, issue the following command:

# sudo augenrules --load 

Note:
The ""root"" account must be used to view/edit any files in the /etc/audit/rules.d/ directory.",C-20964r305045_chk,"Verify if the Ubuntu operating system generates audit records when successful/unsuccessful attempts to use of the ""chfn"" command occur. 

Check the configured audit rules with the following commands:

# sudo auditctl -l | grep '/usr/bin/chfn'

-a always,exit -F path=/usr/bin/chfn -F perm=x -F auid>=1000 -F auid!=-1 -k privileged-chfn

If the command does not return lines that match the example or the lines are commented out, this is a finding.

Note: The '-k' allows for specifying an arbitrary identifier and the string after it does not need to match the example output above."
V-237768,medium,All local interactive user home directories defined in the /etc/passwd file must exist.,"If a local interactive user has a home directory defined that does not exist, the user may be given access to the / directory as the current working directory upon logon. This could create a Denial of Service (DoS) because the user would not be able to access their logon configuration files, and it may give them visibility to system files they normally would not be able to access.",None,SV-237768r648736_rule,F-40941r648735_fix,"Create home directories to all local interactive users that currently do not have a home directory assigned. Use the following commands to create the user home directory assigned in ""/etc/ passwd"":

Note: The example will be for the user smithj, who has a home directory of ""/home/smithj"", a User ID (UID) of ""smithj"", and a Group Identifier (GID) of ""users assigned"" in ""/etc/passwd"".

$ sudo mkdir /home/smithj 
$ sudo chown smithj /home/smithj
$ sudo chgrp users /home/smithj
$ sudo chmod 0750 /home/smithj",C-40982r648734_chk,"Verify the assigned home directory of all local interactive users on the Ubuntu operating system exists.

Check the home directory assignment for all local interactive non-privileged users with the following command:

$ sudo awk -F: '($3>=1000)&&($7 !~ /nologin/){print $1, $3, $6}' /etc/passwd

smithj 1001 /home/smithj

Note: This may miss interactive users that have been assigned a privileged User ID (UID). Evidence of interactive use may be obtained from a number of log files containing system logon information.

Check that all referenced home directories exist with the following command:

$ sudo pwck -r

user 'smithj': directory '/home/smithj' does not exist

If any home directories referenced in ""/etc/passwd"" are returned as not defined, this is a finding."
V-219188,medium,The Ubuntu operating system must generate error messages that provide information necessary for corrective actions without revealing information that could be exploited by adversaries.,"Any operating system providing too much information in error messages risks compromising the data and security of the structure, and content of error messages needs to be carefully considered by the organization.

Organizations carefully consider the structure/content of error messages. The extent to which information systems are able to identify and handle error conditions is guided by organizational policy and operational requirements. Information that could be exploited by adversaries includes, for example, erroneous logon attempts with passwords entered by mistake as the username, mission/business information that can be derived from (if not stated explicitly by) information recorded, and personal information, such as account numbers, social security numbers, and credit card numbers.

The /var/log/btmp, /var/log/wtmp, and /var/log/lastlog files have group write and global read permissions to allow for the lastlog function to perform. Limiting the permissions beyond this configuration will result in the failure of functions that rely on the lastlog database.",None,SV-219188r880865_rule,F-20912r880864_fix,"Configured the Ubuntu operating system to set permissions of all log files under /var/log directory to ""640"" or more restricted, by using the following command:

Note: The btmp, wtmp, and lastlog files are excluded. Refer to the Discussion for details.

$ sudo find /var/log -perm /137 ! -name '*[bw]tmp' ! -name '*lastlog' -type f -exec chmod 640 '{}' \;",C-20913r880863_chk,"Verify the Ubuntu operating system has all system log files under the /var/log directory with a permission set to ""640"", by using the following command:

Note: The btmp, wtmp, and lastlog files are excluded. Refer to the Discussion for details.

$ sudo find /var/log -perm /137 ! -name '*[bw]tmp' ! -name '*lastlog' -type f -exec stat -c ""%n %a"" {} \; 

If the command displays any output, this is a finding."
V-219189,medium,The Ubuntu operating system must configure the /var/log directory to be group-owned by syslog.,"Only authorized personnel should be aware of errors and the details of the errors. Error messages are an indicator of an organization's operational state or can identify the operating system or platform. Additionally, Personally Identifiable Information (PII) and operational information must not be revealed through error messages to unauthorized personnel or their designated representatives.

The structure and content of error messages must be carefully considered by the organization and development team. The extent to which the information system is able to identify and handle error conditions is guided by organizational policy and operational requirements.",None,SV-219189r610963_rule,F-20913r304896_fix,"Configure the Ubuntu operating system to have syslog group-own the /var/log directory by running the following command:

# sudo chgrp syslog /var/log",C-20914r304895_chk,"Verify the Ubuntu operating system configures the /var/log directory to be group-owned by syslog.

Check that the /var/log directory is group owned by syslog with the following command:

# sudo stat -c ""%n %G"" /var/log
/var/log syslog

If the /var/log directory is not group-owned by syslog, this is a finding."
V-255906,medium,The Ubuntu operating system SSH server must be configured to use only FIPS-validated key exchange algorithms.,"Without cryptographic integrity protections provided by FIPS-validated cryptographic algorithms, information can be viewed and altered by unauthorized users without detection.

The system will attempt to use the first algorithm presented by the client that matches the server list. Listing the values ""strongest to weakest"" is a method to ensure the use of the strongest algorithm available to secure the SSH connection.",None,SV-255906r880889_rule,F-59526r880888_fix,"Configure the SSH server to use only FIPS-validated key exchange algorithms by adding or modifying the following line in ""/etc/ssh/sshd_config"":

     KexAlgorithms ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group-exchange-sha256

Restart the ""sshd"" service for changes to take effect:

     $ sudo systemctl restart sshd",C-59583r880887_chk,"Verify that the SSH server is configured to use only FIPS-validated key exchange algorithms:

     $ sudo grep -i kexalgorithms /etc/ssh/sshd_config
     KexAlgorithms ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group-exchange-sha256
 
If ""KexAlgorithms"" is not configured, is commented out, or does not contain only the algorithms ""ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group-exchange-sha256"" in exact order, this is a finding."
V-219205,medium,The Ubuntu operating system must have directories that contain system commands set to a mode of 0755 or less permissive.,"If the Ubuntu operating system were to allow any user to make changes to software libraries, then those changes might be implemented without undergoing the appropriate testing and approvals that are part of a robust change management process.

This requirement applies to Ubuntu operating systems with software libraries that are accessible and configurable, as in the case of interpreted languages. Software libraries also include privileged programs which execute with escalated privileges. Only qualified and authorized individuals must be allowed to obtain access to information system components for purposes of initiating changes, including upgrades and modifications.",None,SV-219205r610963_rule,F-20929r304944_fix,"Configure the system commands directories to be protected from unauthorized access. Run the following command:

# sudo find -L /bin /sbin /usr/bin /usr/sbin /usr/local/bin /usr/local/sbin -perm /022 -type d -exec chmod -R 755 '{}' \;",C-20930r304943_chk,"Verify the system commands directories have mode 0755 or less permissive:

/bin
/sbin
/usr/bin
/usr/sbin
/usr/local/bin
/usr/local/sbin

Check that the system command directories have mode 0755 or less permissive with the following command:

# find -L /bin /sbin /usr/bin /usr/sbin /usr/local/bin /usr/local/sbin -perm /022 -type d -exec stat -c ""%n %a"" '{}' \;

If any directories are found to be group-writable or world-writable, this is a finding."
V-219204,medium,The Ubuntu operating system must have system commands set to a mode of 0755 or less permissive.,"If the Ubuntu operating system were to allow any user to make changes to software libraries, then those changes might be implemented without undergoing the appropriate testing and approvals that are part of a robust change management process.

This requirement applies to Ubuntu operating systems with software libraries that are accessible and configurable, as in the case of interpreted languages. Software libraries also include privileged programs which execute with escalated privileges. Only qualified and authorized individuals must be allowed to obtain access to information system components for purposes of initiating changes, including upgrades and modifications.",None,SV-219204r610963_rule,F-20928r304941_fix,"Configure the system commands to be protected from unauthorized access. Run the following command:

# sudo find -L /bin /sbin /usr/bin /usr/sbin /usr/local/bin /usr/local/sbin -perm /022 -type f -exec chmod 755 '{}' \;",C-20929r304940_chk,"Verify the system commands contained in the following directories have mode 0755 or less permissive:

/bin
/sbin
/usr/bin
/usr/sbin
/usr/local/bin
/usr/local/sbin

Check that the system command files have mode 0755 or less permissive with the following command:

# find -L /bin /sbin /usr/bin /usr/sbin /usr/local/bin /usr/local/sbin -perm /022 -type f -exec stat -c ""%n %a"" '{}' \;

If any files are found to be group-writable or world-writable, this is a finding."
V-219207,medium,The Ubuntu operating system must have directories that contain system commands owned by root.,"If the Ubuntu operating system were to allow any user to make changes to software libraries, then those changes might be implemented without undergoing the appropriate testing and approvals that are part of a robust change management process.

This requirement applies to Ubuntu operating systems with software libraries that are accessible and configurable, as in the case of interpreted languages. Software libraries also include privileged programs which execute with escalated privileges. Only qualified and authorized individuals must be allowed to obtain access to information system components for purposes of initiating changes, including upgrades and modifications.",None,SV-219207r610963_rule,F-20931r304950_fix,"Configure the system commands directories to be protected from unauthorized access. Run the following command:

# sudo find -L /bin /sbin /usr/bin /usr/sbin /usr/local/bin /usr/local/sbin ! -user root -type d -exec chown root '{}' \;",C-20932r304949_chk,"Verify the system commands directories are owned by root:

/bin
/sbin
/usr/bin
/usr/sbin
/usr/local/bin
/usr/local/sbin

Use the following command for the check:

# sudo find -L /bin /sbin /usr/bin /usr/sbin /usr/local/bin /usr/local/sbin ! -user root -type d -exec stat -c ""%n %U"" '{}' \;

If any system commands directories are returned, this is a finding."
V-219206,medium,The Ubuntu operating system must have system commands owned by root.,"If the Ubuntu operating system were to allow any user to make changes to software libraries, then those changes might be implemented without undergoing the appropriate testing and approvals that are part of a robust change management process.

This requirement applies to Ubuntu operating systems with software libraries that are accessible and configurable, as in the case of interpreted languages. Software libraries also include privileged programs which execute with escalated privileges. Only qualified and authorized individuals must be allowed to obtain access to information system components for purposes of initiating changes, including upgrades and modifications.",None,SV-219206r610963_rule,F-20930r304947_fix,"Configure the system commands - and their respective parent directories - to be protected from unauthorized access. Run the following command:

# sudo find -L /bin /sbin /usr/bin /usr/sbin /usr/local/bin /usr/local/sbin ! -user root -type f -exec chown root '{}' \;",C-20931r304946_chk,"Verify the system commands contained in the following directories are owned by root:

/bin
/sbin
/usr/bin
/usr/sbin
/usr/local/bin
/usr/local/sbin

Use the following command for the check:

# sudo find -L /bin /sbin /usr/bin /usr/sbin /usr/local/bin /usr/local/sbin ! -user root -type f -exec stat -c ""%n %U"" '{}' \;

If any system commands are returned, this is a finding."
V-219201,medium,The Ubuntu operating system library directories must be owned by root.,"If the Ubuntu operating system were to allow any user to make changes to software libraries, then those changes might be implemented without undergoing the appropriate testing and approvals that are part of a robust change management process.

This requirement applies to Ubuntu operating systems with software libraries that are accessible and configurable, as in the case of interpreted languages. Software libraries also include privileged programs which execute with escalated privileges. Only qualified and authorized individuals must be allowed to obtain access to information system components for purposes of initiating changes, including upgrades and modifications.",None,SV-219201r610963_rule,F-20925r304932_fix,"Configure the library files and their respective parent directories to be protected from unauthorized access. Run the following command:

# sudo find /lib /usr/lib /lib64 ! -user root -type d -exec chown root '{}' \;",C-20926r304931_chk,"Verify the system-wide shared library directories ""/lib"", ""/lib64"" and ""/usr/lib"" are owned by root.

Check that the system-wide shared library directories are owned by root with the following command:

# sudo find /lib /usr/lib /lib64 ! -user root -type d -exec stat -c ""%n %U"" '{}' \;

If any system wide library directory is returned, this is a finding."
V-219200,medium,The Ubuntu operating system library files must be owned by root.,"If the Ubuntu operating system were to allow any user to make changes to software libraries, then those changes might be implemented without undergoing the appropriate testing and approvals that are part of a robust change management process.

This requirement applies to Ubuntu operating systems with software libraries that are accessible and configurable, as in the case of interpreted languages. Software libraries also include privileged programs which execute with escalated privileges. Only qualified and authorized individuals must be allowed to obtain access to information system components for purposes of initiating changes, including upgrades and modifications.",None,SV-219200r610963_rule,F-20924r304929_fix,"Configure the system library files to be protected from unauthorized access. Run the following command:

# sudo find /lib /usr/lib /lib64 ! -user root -type f -exec chown root '{}' \;",C-20925r304928_chk,"Verify the system-wide shared library files contained in the directories ""/lib"", ""/lib64"" and ""/usr/lib"" are owned by root.

Check that the system-wide shared library files are owned by root with the following command:

# sudo find /lib /usr/lib /lib64 ! -user root -type f -exec stat -c ""%n %U"" '{}' \;

If any system wide library file is returned, this is a finding."
V-219203,medium,The Ubuntu operating system library directories must be group-owned by root.,"If the Ubuntu operating system were to allow any user to make changes to software libraries, then those changes might be implemented without undergoing the appropriate testing and approvals that are part of a robust change management process.

This requirement applies to Ubuntu operating systems with software libraries that are accessible and configurable, as in the case of interpreted languages. Software libraries also include privileged programs which execute with escalated privileges. Only qualified and authorized individuals must be allowed to obtain access to information system components for purposes of initiating changes, including upgrades and modifications.",None,SV-219203r610963_rule,F-20927r304938_fix,"Configure the system library directories to be protected from unauthorized access. Run the following command:

# sudo find /lib /usr/lib /lib64 ! -group root -type d -exec chgrp root '{}' \;",C-20928r304937_chk,"Verify the system-wide library directories ""/lib"", ""/lib64"" and ""/usr/lib"" are group-owned by root.

Check that the system-wide library directories are group-owned by root with the following command:

# sudo find /lib /usr/lib /lib64 ! -group root -type d -exec stat -c ""%n %G"" '{}' \;

If any system wide shared library directory is returned, this is a finding."
V-219202,medium,The Ubuntu operating system library files must be group-owned by root.,"If the Ubuntu operating system were to allow any user to make changes to software libraries, then those changes might be implemented without undergoing the appropriate testing and approvals that are part of a robust change management process.

This requirement applies to Ubuntu operating systems with software libraries that are accessible and configurable, as in the case of interpreted languages. Software libraries also include privileged programs which execute with escalated privileges. Only qualified and authorized individuals must be allowed to obtain access to information system components for purposes of initiating changes, including upgrades and modifications.",None,SV-219202r802361_rule,F-20926r802360_fix,"Configure the system library files to be protected from unauthorized access. Run the following command:
$ sudo find /lib /usr/lib /lib64 ! -group root -type f -iname *.so* -exec chgrp root '{}' \;",C-20927r802359_chk,"Verify the system-wide library files contained in the directories ""/lib"", ""/lib64"" and ""/usr/lib"" are group-owned by root.

Check that the system-wide library files are group-owned by root with the following command:
$ sudo find /lib /usr/lib /lib64 ! -group root -type f -exec stat -c ""%n %G"" '{}' \;

If any system wide shared library file is returned, this is a finding."
V-219209,medium,The Ubuntu operating system must have directories that contain system commands group-owned by root.,"If the Ubuntu operating system were to allow any user to make changes to software libraries, then those changes might be implemented without undergoing the appropriate testing and approvals that are part of a robust change management process.

This requirement applies to Ubuntu operating systems with software libraries that are accessible and configurable, as in the case of interpreted languages. Software libraries also include privileged programs which execute with escalated privileges. Only qualified and authorized individuals must be allowed to obtain access to information system components for purposes of initiating changes, including upgrades and modifications.",None,SV-219209r610963_rule,F-20933r304956_fix,"Configure the system commands directories to be protected from unauthorized access. Run the following command:

# sudo find -L /bin /sbin /usr/bin /usr/sbin /usr/local/bin /usr/local/sbin ! -group root -type d -exec chgrp root '{}' \;",C-20934r304955_chk,"Verify the system commands directories are group-owned by root:

/bin
/sbin
/usr/bin
/usr/sbin
/usr/local/bin
/usr/local/sbin

Run the check with the following command:

# sudo find -L /bin /sbin /usr/bin /usr/sbin /usr/local/bin /usr/local/sbin ! -group root -type d -exec stat -c ""%n %G"" '{}' \;

If any system commands directories are returned that are not Set Group ID up on execution (SGID) files and owned by a privileged account, this is a finding."
V-219208,medium,The Ubuntu operating system must have system commands group-owned by root or a system account.,"If the Ubuntu operating system were to allow any user to make changes to software libraries, then those changes might be implemented without undergoing the appropriate testing and approvals that are part of a robust change management process.

This requirement applies to Ubuntu operating systems with software libraries that are accessible and configurable, as in the case of interpreted languages. Software libraries also include privileged programs which execute with escalated privileges. Only qualified and authorized individuals must be allowed to obtain access to information system components for purposes of initiating changes, including upgrades and modifications.",None,SV-219208r832925_rule,F-20932r832924_fix,"Configure the system commands to be protected from unauthorized access. Run the following command, replacing ""[FILE]"" with any system command file not group-owned by ""root"" or a required system account.

$ sudo chgrp root [FILE]",C-20933r832923_chk,"Verify the system commands contained in the following directories are group-owned by root or a system account:

/bin
/sbin
/usr/bin
/usr/sbin
/usr/local/bin
/usr/local/sbin

Run the check with the following command:

$ sudo find -L /bin /sbin /usr/bin /usr/sbin /usr/local/bin /usr/local/sbin ! -group root -type f -exec stat -c ""%n %G"" '{}' \;

If any system commands are returned that are not Set Group ID up on execution (SGID) files and group-owned by a required system account, this is a finding."
V-219177,high,The Ubuntu operating system must not have the telnet package installed.,"Passwords need to be protected at all times, and encryption is the standard method for protecting passwords. If passwords are not encrypted, they can be plainly read (i.e., clear text) and easily compromised.",None,SV-219177r877396_rule,F-20901r304860_fix,"Remove the telnet package from the Ubuntu operating system by running the following command:

# sudo apt-get remove telnetd",C-20902r304859_chk,"Verify that the telnet package is not installed on the Ubuntu operating system.

Check that the telnet daemon is not installed on the Ubuntu operating system by running the following command:

# dpkg -l | grep telnetd

If the package is installed, this is a finding."
V-219176,medium,The Ubuntu operating system must encrypt all stored passwords with a FIPS 140-2 approved cryptographic hashing algorithm.,"Passwords need to be protected at all times, and encryption is the standard method for protecting passwords. If passwords are not encrypted, they can be plainly read (i.e., clear text) and easily compromised.",None,SV-219176r877397_rule,F-20900r304857_fix,"Configure the Ubuntu operating system to encrypt all stored passwords. 

Edit/Modify the following line in the ""/etc/login.defs"" file and set ""ENCRYPT_METHOD"" to SHA512.

ENCRYPT_METHOD SHA512",C-20901r304856_chk,"Verify that the shadow password suite configuration is set to encrypt password with a FIPS 140-2 approved cryptographic hashing algorithm.

Check the hashing algorithm that is being used to hash passwords with the following command:

# cat /etc/login.defs | grep -i crypt

ENCRYPT_METHOD SHA512

If ""ENCRYPT_METHOD"" does not equal SHA512 or greater, this is a finding."
V-219175,low,The Ubuntu operating system must require the change of at least 8 characters when passwords are changed.,"If the Ubuntu operating system allows the user to consecutively reuse extensive portions of passwords, this increases the chances of password compromise by increasing the window of opportunity for attempts at guessing and brute-force attacks.

The number of changed characters refers to the number of changes required with respect to the total number of positions in the current password. In other words, characters may be the same within the two passwords; however, the positions of the like characters must be different.

If the password length is an odd number then number of changed characters must be rounded up. For example, a password length of 15 characters must require the change of at least 8 characters.",None,SV-219175r610963_rule,F-20899r304854_fix,"Configure the Ubuntu operating system to require the change of at least 8 characters when passwords are changed.

Add or update the ""/etc/security/pwquality.conf"" file to include the ""difok=8"" parameter:

difok=8",C-20900r304853_chk,"Verify the Ubuntu operating system requires the change of at least 8 characters when passwords are changed.

Determine if the field ""difok"" is set in the ""/etc/security/pwquality.conf"" file with the following command:

# grep -i ""difok"" /etc/security/pwquality.conf
difok=8

If the ""difok"" parameter is less than ""8"", or is commented out, this is a finding."
V-219174,low,The Ubuntu operating system must enforce password complexity by requiring that at least one numeric character be used.,"Use of a complex password helps to increase the time and resources required to compromise the password. Password complexity, or strength, is a measure of the effectiveness of a password in resisting attempts at guessing and brute-force attacks.

Password complexity is one factor of several that determines how long it takes to crack a password. The more complex the password, the greater the number of possible combinations that need to be tested before the password is compromised.",None,SV-219174r610963_rule,F-20898r304851_fix,"Configure the Ubuntu operating system to enforce password complexity by requiring that at least one numeric character be used.

Add or update the ""/etc/security/pwquality.conf"" file to contain the ""dcredit"" parameter:

dcredit=-1",C-20899r304850_chk,"Verify the Ubuntu operating system enforces password complexity by requiring that at least one numeric character be used.

Determine if the field ""dcredit"" is set in the ""/etc/security/pwquality.conf"" file with the following command:

# grep -i ""dcredit"" /etc/security/pwquality.conf 
dcredit=-1

If the ""dcredit"" parameter is greater than ""-1"", or is commented out, this is a finding."
V-219173,low,The Ubuntu operating system must enforce password complexity by requiring that at least one lower-case character be used.,"Use of a complex password helps to increase the time and resources required to compromise the password. Password complexity, or strength, is a measure of the effectiveness of a password in resisting attempts at guessing and brute-force attacks.

Password complexity is one factor of several that determines how long it takes to crack a password. The more complex the password, the greater the number of possible combinations that need to be tested before the password is compromised.",None,SV-219173r610963_rule,F-20897r304848_fix,"Add or update the ""/etc/security/pwquality.conf"" file to contain the ""lcredit"" parameter:

lcredit=-1",C-20898r304847_chk,"Verify the Ubuntu operating system enforces password complexity by requiring that at least one lower-case character be used.

Determine if the field ""lcredit"" is set in the ""/etc/security/pwquality.conf"" file with the following command:

# grep -i ""lcredit"" /etc/security/pwquality.conf 
lcredit=-1

If the ""lcredit"" parameter is greater than ""-1"", or is commented out, this is a finding."
V-219172,low,The Ubuntu operating system must enforce password complexity by requiring that at least one upper-case character be used.,"Use of a complex password helps to increase the time and resources required to compromise the password. Password complexity, or strength, is a measure of the effectiveness of a password in resisting attempts at guessing and brute-force attacks.

Password complexity is one factor of several that determines how long it takes to crack a password. The more complex the password, the greater the number of possible combinations that need to be tested before the password is compromised.",None,SV-219172r610963_rule,F-20896r304845_fix,"Add or update the ""/etc/security/pwquality.conf"" file to contain the ""ucredit"" parameter:

ucredit=-1",C-20897r304844_chk,"Verify the Ubuntu operating system enforces password complexity by requiring that at least one upper-case character be used.

Determine if the field ""ucredit"" is set in the ""/etc/security/pwquality.conf"" file with the following command:

# grep -i ""ucredit"" /etc/security/pwquality.conf 
ucredit=-1

If the ""ucredit"" parameter is greater than ""-1"", or is commented out, this is a finding."
V-219170,medium,The Ubuntu operating system must display the Standard Mandatory DoD Notice and Consent Banner before granting any publically accessible connection to the system.,"Display of a standardized and approved use notification before granting access to the Ubuntu operating system ensures privacy and security notification verbiage used is consistent with applicable federal laws, Executive Orders, directives, policies, regulations, standards, and guidance.

System use notifications are required only for access via logon interfaces with human users and are not required when such human interfaces do not exist.

The banner must be formatted in accordance with applicable DoD policy:

""You are accessing a U.S. Government (USG) Information System (IS) that is provided for USG-authorized use only.

By using this IS (which includes any device attached to this IS), you consent to the following conditions:

-The USG routinely intercepts and monitors communications on this IS for purposes including, but not limited to, penetration testing, COMSEC monitoring, network operations and defense, personnel misconduct (PM), law enforcement (LE), and counterintelligence (CI) investigations.

-At any time, the USG may inspect and seize data stored on this IS.

-Communications using, or data stored on, this IS are not private, are subject to routine monitoring, interception, and search, and may be disclosed or used for any USG-authorized purpose.

-This IS includes security measures (e.g., authentication and access controls) to protect USG interests--not for your personal benefit or privacy.

-Notwithstanding the above, using this IS does not constitute consent to PM, LE or CI investigative searching or monitoring of the content of privileged communications, or work product, related to personal representation or services by attorneys, psychotherapists, or clergy, and their assistants. Such communications and work product are private and confidential. See User Agreement for details.""

Satisfies: SRG-OS-000228-GPOS-00088, SRG-OS-000023-GPOS-00006",None,SV-219170r610963_rule,F-20894r304839_fix,"Configure the Ubuntu operating system to display the Standard Mandatory DoD Notice and Consent Banner before granting access to the system via SSH logon.

Edit the SSH daemon configuration ""/etc/ssh/sshd_config"" file. Uncomment the banner keyword and configure it to point to the file that contains the correct banner. An example of this configure is below:

Banner /etc/issue

Either create the file containing the banner, or replace the text in the file with the Standard Mandatory DoD Notice and Consent Banner. The DoD required text is:

""You are accessing a U.S. Government (USG) Information System (IS) that is provided for USG-authorized use only.

By using this IS (which includes any device attached to this IS), you consent to the following conditions:

-The USG routinely intercepts and monitors communications on this IS for purposes including, but not limited to, penetration testing, COMSEC monitoring, network operations and defense, personnel misconduct (PM), law enforcement (LE), and counterintelligence (CI) investigations.

-At any time, the USG may inspect and seize data stored on this IS.

-Communications using, or data stored on, this IS are not private, are subject to routine monitoring, interception, and search, and may be disclosed or used for any USG-authorized purpose.

-This IS includes security measures (e.g., authentication and access controls) to protect USG interests--not for your personal benefit or privacy.

-Notwithstanding the above, using this IS does not constitute consent to PM, LE or CI investigative searching or monitoring of the content of privileged communications, or work product, related to personal representation or services by attorneys, psychotherapists, or clergy, and their assistants. Such communications and work product are private and confidential. See User Agreement for details.""

In order for the changes to take effect, the SSH daemon must be restarted.

# sudo systemctl restart sshd.service",C-20895r304838_chk,"Verify the Ubuntu operating system displays the Standard Mandatory DoD Notice and Consent Banner before granting access to the Ubuntu operating system via a ssh logon.

Check that the Ubuntu operating system displays the Standard Mandatory DoD Notice and Consent Banner before granting access to the Ubuntu operating system via a ssh logon with the following command:

# grep -i banner /etc/ssh/sshd_config

Banner /etc/issue

The command will return the banner option along with the name of the file that contains the ssh banner. If the line is commented out, this is a finding.

Check the specified banner file to check that it matches the Standard Mandatory DoD Notice and Consent Banner exactly:

# cat /etc/issue

“You are accessing a U.S. Government (USG) Information System (IS) that is provided for USG-authorized use only.

By using this IS (which includes any device attached to this IS), you consent to the following conditions:

-The USG routinely intercepts and monitors communications on this IS for purposes including, but not limited to, penetration testing, COMSEC monitoring, network operations and defense, personnel misconduct (PM), law enforcement (LE), and counterintelligence (CI) investigations.

-At any time, the USG may inspect and seize data stored on this IS.

-Communications using, or data stored on, this IS are not private, are subject to routine monitoring, interception, and search, and may be disclosed or used for any USG-authorized purpose.

-This IS includes security measures (e.g., authentication and access controls) to protect USG interests--not for your personal benefit or privacy.

-Notwithstanding the above, using this IS does not constitute consent to PM, LE or CI investigative searching or monitoring of the content of privileged communications, or work product, related to personal representation or services by attorneys, psychotherapists, or clergy, and their assistants. Such communications and work product are private and confidential. See User Agreement for details.”

If the banner text does not match the Standard Mandatory DoD Notice and Consent Banner exactly, this is a finding."
