id,severity,title,description,iacontrols,ruleID,fixid,fixtext,checkid,checktext
V-252704,medium,The Ubuntu operating system must disable all wireless network adapters.,"Without protection of communications with wireless peripherals, confidentiality and integrity may be compromised because unprotected communications can be intercepted and either read, altered, or used to compromise the operating system. 
 
This requirement applies to wireless peripheral technologies (e.g., wireless mice, keyboards, displays, etc.) used with an operating system. Wireless peripherals (e.g., Wi-Fi/Bluetooth/IR Keyboards, Mice, and Pointing Devices and Near Field Communications [NFC]) present a unique challenge by creating an open, unsecured port on a computer. Wireless peripherals must meet DoD requirements for wireless data transmission and be approved for use by the AO. Even though some wireless peripherals, such as mice and pointing devices, do not ordinarily carry information that need to be protected, modification of communications with these wireless peripherals may be used to compromise the operating system. Communication paths outside the physical protection of a controlled boundary are exposed to the possibility of interception and modification. 
 
Protecting the confidentiality and integrity of communications with wireless peripherals can be accomplished by physical means (e.g., employing physical barriers to wireless radio frequencies) or by logical means (e.g., employing cryptographic techniques). If physical means of protection are employed, then logical means (cryptography) do not have to be employed, and vice versa. If the wireless peripheral is only passing telemetry data, encryption of the data may not be required.",None,SV-252704r916433_rule,F-56110r819056_fix,"List all the wireless interfaces with the following command: 
 
$ ls -L -d /sys/class/net/*/wireless | xargs dirname | xargs basename 
 
For each interface, configure the system to disable wireless network interfaces with the following command: 
 
$ sudo ifdown <interface name> 
 
For each interface listed, find their respective module with the following command: 
 
$ basename $(readlink -f /sys/class/net/<interface name>/device/driver) 
 
where <interface name> must be substituted by the actual interface name. 
 
Create a file in the ""/etc/modprobe.d"" directory and for each module, add the following line: 
 
install <module name> /bin/true 
 
For each module from the system, execute the  following command to remove it: 
 
$ sudo modprobe -r <module name>",C-56160r819055_chk,"Note: This requirement is Not Applicable for systems that do not have physical wireless network radios. 
 
Verify that there are no wireless interfaces configured on the system with the following command: 
 
$ ls -L -d /sys/class/net/*/wireless | xargs dirname | xargs basename 
 
If a wireless interface is configured and has not been documented and approved by the ISSO, this is a finding."
V-238305,low,"The Ubuntu operating system must allocate audit record storage capacity to store at least one weeks' worth of audit records, when audit records are not immediately sent to a central audit record storage facility.","In order to ensure operating systems have a sufficient storage capacity in which to write the audit logs, operating systems need to be able to allocate audit record storage capacity. 
 
The task of allocating audit record storage capacity is usually performed during initial installation of the operating system.",None,SV-238305r877391_rule,F-41474r654089_fix,"Allocate enough storage capacity for at least one week's worth of audit records when audit records are not immediately sent to a central audit record storage facility. 
 
If audit records are stored on a partition made specifically for audit records, use the ""parted"" program to resize the partition with sufficient space to contain one week's worth of audit records. 
 
If audit records are not stored on a partition made specifically for audit records, a new partition with sufficient amount of space will need be to be created. 
 
Set the auditd server to point to the mount point where the audit records must be located: 
 
$ sudo sed -i -E 's@^(log_file\s*=\s*).*@\1 <log mountpoint>/audit.log@' /etc/audit/auditd.conf 
 
where <log mountpoint> is the aforementioned mount point.",C-41515r654088_chk,"Verify the Ubuntu operating system allocates audit record storage capacity to store at least one week's worth of audit records when audit records are not immediately sent to a central audit record storage facility. 
 
Determine which partition the audit records are being written to with the following command: 
 
$ sudo grep ^log_file /etc/audit/auditd.conf 
log_file = /var/log/audit/audit.log 
 
Check the size of the partition that audit records are written to (with the example being ""/var/log/audit/"") with the following command: 
 
$ sudo df –h /var/log/audit/ 
/dev/sda2 24G 10.4G 13.6G 43% /var/log/audit 
 
If the audit records are not written to a partition made specifically for audit records (""/var/log/audit"" is a separate partition), determine the amount of space being used by other files in the partition with the following command: 
 
$ sudo du –sh [audit_partition] 
1.8G /var/log/audit 
 
Note: The partition size needed to capture a week's worth of audit records is based on the activity level of the system and the total storage capacity available. In normal circumstances, 10.0 GB of storage space for audit records will be sufficient. 
 
If the audit record partition is not allocated for sufficient storage capacity, this is a finding."
V-238304,medium,The Ubuntu operating system must prevent all software from executing at higher privilege levels than users executing the software and the audit system must be configured to audit the execution of privileged functions.,"In certain situations, software applications/programs need to execute with elevated privileges to perform required functions. However, if the privileges required for execution are at a higher level than the privileges assigned to organizational users invoking such applications/programs, those users are indirectly provided with greater privileges than assigned by the organizations. 
 
Some programs and processes are required to operate at a higher privilege level and therefore should be excluded from the organization-defined software list after review.

Satisfies: SRG-OS-000326-GPOS-00126, SRG-OS-000327-GPOS-00127",None,SV-238304r853422_rule,F-41473r654086_fix,"Configure the Ubuntu operating system to audit the execution of all privileged functions. 
 
Add or update the following rules in the ""/etc/audit/rules.d/stig.rules"" file: 
 
-a always,exit -F arch=b64 -S execve -C uid!=euid -F euid=0 -F key=execpriv  
-a always,exit -F arch=b64 -S execve -C gid!=egid -F egid=0 -F key=execpriv  
-a always,exit -F arch=b32 -S execve -C uid!=euid -F euid=0 -F key=execpriv  
-a always,exit -F arch=b32 -S execve -C gid!=egid -F egid=0 -F key=execpriv 
 
Notes: For 32-bit architectures, only the 32-bit specific entries are required. 
 
To reload the rules file, issue the following command: 
 
$ sudo augenrules --load",C-41514r654085_chk,"Verify the Ubuntu operating system audits the execution of privilege functions by auditing the ""execve"" system call. 
 
Check the currently configured audit rules with the following command: 
 
$ sudo auditctl -l | grep execve 
 
-a always,exit -F arch=b64 -S execve -C uid!=euid -F euid=0 -F key=execpriv  
-a always,exit -F arch=b64 -S execve -C gid!=egid -F egid=0 -F key=execpriv  
-a always,exit -F arch=b32 -S execve -C uid!=euid -F euid=0 -F key=execpriv  
-a always,exit -F arch=b32 -S execve -C gid!=egid -F egid=0 -F key=execpriv 
 
If the command does not return lines that match the example or the lines are commented out, this is a finding. 
 
Notes: 
- For 32-bit architectures, only the 32-bit specific output lines from the commands are required. 
- The ""-k"" allows for specifying an arbitrary identifier, and the string after it does not need to match the example output above."
V-238307,low,The Ubuntu operating system must immediately notify the SA and ISSO (at a minimum) when allocated audit record storage volume reaches 75% of the repository maximum audit record storage capacity.,"If security personnel are not notified immediately when storage volume reaches 75% utilization, they are unable to plan for audit record storage capacity expansion.",None,SV-238307r877389_rule,F-41476r654095_fix,"Edit ""/etc/audit/auditd.conf"" and set the ""space_left_action"" parameter to ""exec"" or ""email"".  
 
If the ""space_left_action"" parameter is set to ""email"", set the ""action_mail_acct"" parameter to an email address for the SA and ISSO. 
 
If the ""space_left_action"" parameter is set to ""exec"", ensure the command being executed notifies the SA and ISSO. 
 
Edit ""/etc/audit/auditd.conf"" and set the ""space_left"" parameter to be at least 25% of the repository maximum audit record storage capacity.",C-41517r654094_chk,"Verify the Ubuntu operating system notifies the SA and ISSO (at a minimum) when allocated audit record storage volume reaches 75% of the repository maximum audit record storage capacity with the following command: 
 
$ sudo grep ^space_left_action /etc/audit/auditd.conf 
 
space_left_action email 
 
$ sudo grep ^space_left /etc/audit/auditd.conf 
 
space_left 250000 
 
If the ""space_left"" parameter is missing, set to blanks, or set to a value less than 25% of the space free in the allocated audit record storage, this is a finding. 
 
If the ""space_left_action"" parameter is missing or set to blanks, this is a finding. 
 
If the ""space_left_action"" is set to ""syslog"", the system logs the event but does not generate a notification, and this is a finding. 
 
If the ""space_left_action"" is set to ""exec"", the system executes a designated script. If this script informs the SA of the event, this is not a finding. 
 
If the ""space_left_action"" is set to ""email"", check the value of the ""action_mail_acct"" parameter with the following command: 
 
$ sudo grep ^action_mail_acct /etc/audit/auditd.conf 
 
action_mail_acct root@localhost 
 
The ""action_mail_acct"" parameter, if missing, defaults to ""root"". If the ""action_mail_acct parameter"" is not set to the email address of the SA(s) and/or ISSO, this is a finding.   
 
Note: If the email address of the System Administrator
 is on a remote system, a mail package must be available."
V-238306,low,The Ubuntu operating system audit event multiplexor must be configured to off-load audit logs onto a different system or storage media from the system being audited.,"Information stored in one location is vulnerable to accidental or incidental deletion or alteration. 
 
Off-loading is a common process in information systems with limited audit storage capacity.

Satisfies: SRG-OS-000342-GPOS-00133, SRG-OS-000479-GPOS-00224",None,SV-238306r877390_rule,F-41475r654092_fix,"Configure the audit event multiplexor to offload audit records to a different system or storage media from the system being audited. 
 
Install the audisp-remote plugin: 
 
$ sudo apt-get install audispd-plugins -y 
 
Set the audisp-remote plugin as active by editing the ""/etc/audisp/plugins.d/au-remote.conf"" file: 
 
$ sudo sed -i -E 's/active\s*=\s*no/active = yes/' /etc/audisp/plugins.d/au-remote.conf 
 
Set the address of the remote machine by editing the ""/etc/audisp/audisp-remote.conf"" file: 
 
$ sudo sed -i -E 's/(remote_server\s*=).*/\1 <remote addr>/' /etc/audisp/audisp-remote.conf 
 
where <remote addr> must be substituted by the address of the remote server receiving the audit log. 
 
Make the audit service reload its configuration files: 
 
$ sudo systemctl restart auditd.service",C-41516r654091_chk,"Verify the audit event multiplexor is configured to offload audit records to a different system or storage media from the system being audited. 
 
Check that audisp-remote plugin is installed: 
 
$ sudo dpkg -s audispd-plugins 
 
If status is ""not installed"", this is a finding. 
 
Check that the records are being offloaded to a remote server with the following command: 
 
$ sudo grep -i active /etc/audisp/plugins.d/au-remote.conf 
 
active = yes 
 
If ""active"" is not set to ""yes"", or the line is commented out, this is a finding. 
 
Check that audisp-remote plugin is configured to send audit logs to a different system: 
 
$ sudo grep -i ^remote_server /etc/audisp/audisp-remote.conf  
 
remote_server = 192.168.122.126 
 
If the ""remote_server"" parameter is not set, is set with a local address, or is set with an invalid address, this is a finding."
V-238301,medium,The Ubuntu operating system must configure audit tools to be owned by root.,"Protecting audit information also includes identifying and protecting the tools used to view and manipulate log data. Therefore, protecting audit tools is necessary to prevent unauthorized operation on audit information. 
 
Operating systems providing tools to interface with audit information will leverage user permissions and roles identifying the user accessing the tools and the corresponding rights the user enjoys in order to make access decisions regarding the access to audit tools. 
 
Audit tools include, but are not limited to, vendor-provided and open source audit tools needed to successfully view and manipulate audit information system activity and records. Audit tools include custom queries and report generators.

Satisfies: SRG-OS-000256-GPOS-00097, SRG-OS-000257-GPOS-00098",None,SV-238301r654078_rule,F-41470r654077_fix,"Configure the audit tools on the Ubuntu operating system to be protected from unauthorized access by setting the file owner as  root using the following command: 
 
$ sudo chown root [audit_tool] 
 
Replace ""[audit_tool]"" with each audit tool not owned by root.",C-41511r654076_chk,"Verify the Ubuntu operating system configures the audit tools to be owned by root to prevent any unauthorized access. 
 
Check the ownership by running the following command: 
 
$ stat -c ""%n %U"" /sbin/auditctl /sbin/aureport /sbin/ausearch /sbin/autrace /sbin/auditd /sbin/audispd /sbin/augenrules 
 
/sbin/auditctl root 
/sbin/aureport root 
/sbin/ausearch root 
/sbin/autrace root 
/sbin/auditd root 
/sbin/audispd root 
/sbin/augenrules root 
 
If any of the audit tools are not owned by root, this is a finding."
V-238300,medium,The Ubuntu operating system must configure audit tools with a mode of 0755 or less permissive.,"Protecting audit information also includes identifying and protecting the tools used to view and manipulate log data. Therefore, protecting audit tools is necessary to prevent unauthorized operation on audit information. 
 
Operating systems providing tools to interface with audit information will leverage user permissions and roles identifying the user accessing the tools and the corresponding rights the user enjoys in order to make access decisions regarding the access to audit tools. 
 
Audit tools include, but are not limited to, vendor-provided and open source audit tools needed to successfully view and manipulate audit information system activity and records. Audit tools include custom queries and report generators.

Satisfies: SRG-OS-000256-GPOS-00097, SRG-OS-000257-GPOS-00098",None,SV-238300r654075_rule,F-41469r654074_fix,"Configure the audit tools on the Ubuntu operating system to be protected from unauthorized access by setting the correct permissive mode using the following command: 
 
$ sudo chmod 0755 [audit_tool] 
 
Replace ""[audit_tool]"" with the audit tool that does not have the correct permissions.",C-41510r654073_chk,"Verify the Ubuntu operating system configures the audit tools to have a file permission of 0755 or less to prevent unauthorized access by running the following command: 
 
$ stat -c ""%n %a"" /sbin/auditctl /sbin/aureport /sbin/ausearch /sbin/autrace /sbin/auditd /sbin/audispd /sbin/augenrules 
 
/sbin/auditctl 755 
/sbin/aureport 755 
/sbin/ausearch 755 
/sbin/autrace 755 
/sbin/auditd 755 
/sbin/audispd 755 
/sbin/augenrules 755 
 
If any of the audit tools have a mode more permissive than 0755, this is a finding."
V-238303,medium,The Ubuntu operating system must use cryptographic mechanisms to protect the integrity of audit tools.,"Protecting the integrity of the tools used for auditing purposes is a critical step toward ensuring the integrity of audit information. Audit information includes all information (e.g., audit records, audit settings, and audit reports) needed to successfully audit information system activity. 
 
Audit tools include, but are not limited to, vendor-provided and open source audit tools needed to successfully view and manipulate audit information system activity and records. Audit tools include custom queries and report generators. 
 
It is not uncommon for attackers to replace the audit tools or inject code into the existing tools with the purpose of providing the capability to hide or erase system activity from the audit logs. 
 
To address this risk, audit tools must be cryptographically signed in order to provide the capability to identify when the audit tools have been modified, manipulated, or replaced. An example is a checksum hash of the file or files.",None,SV-238303r877393_rule,F-41472r654083_fix,"Add or update the following selection lines for ""/etc/aide/aide.conf"" to protect the integrity of the audit tools: 
 
# Audit Tools 
/sbin/auditctl p+i+n+u+g+s+b+acl+xattrs+sha512 
/sbin/auditd p+i+n+u+g+s+b+acl+xattrs+sha512 
/sbin/ausearch p+i+n+u+g+s+b+acl+xattrs+sha512 
/sbin/aureport p+i+n+u+g+s+b+acl+xattrs+sha512 
/sbin/autrace p+i+n+u+g+s+b+acl+xattrs+sha512 
/sbin/audispd p+i+n+u+g+s+b+acl+xattrs+sha512 
/sbin/augenrules p+i+n+u+g+s+b+acl+xattrs+sha512",C-41513r654082_chk,"Verify that Advanced Intrusion Detection Environment (AIDE) is properly configured to use cryptographic mechanisms to protect the integrity of audit tools. 
 
Check the selection lines that AIDE is configured to add/check with the following command: 
 
$ egrep '(\/sbin\/(audit|au))' /etc/aide/aide.conf 
 
/sbin/auditctl p+i+n+u+g+s+b+acl+xattrs+sha512 
/sbin/auditd p+i+n+u+g+s+b+acl+xattrs+sha512 
/sbin/ausearch p+i+n+u+g+s+b+acl+xattrs+sha512 
/sbin/aureport p+i+n+u+g+s+b+acl+xattrs+sha512 
/sbin/autrace p+i+n+u+g+s+b+acl+xattrs+sha512 
/sbin/audispd p+i+n+u+g+s+b+acl+xattrs+sha512 
/sbin/augenrules p+i+n+u+g+s+b+acl+xattrs+sha512 
 
If any of the seven audit tools do not have appropriate selection lines, this is a finding."
V-238302,medium,The Ubuntu operating system must configure the audit tools to be group-owned by root.,"Protecting audit information also includes identifying and protecting the tools used to view and manipulate log data. Therefore, protecting audit tools is necessary to prevent unauthorized operation on audit information. 
 
Operating systems providing tools to interface with audit information will leverage user permissions and roles identifying the user accessing the tools and the corresponding rights the user enjoys in order to make access decisions regarding the access to audit tools. 
 
Audit tools include, but are not limited to, vendor-provided and open source audit tools needed to successfully view and manipulate audit information system activity and records. Audit tools include custom queries and report generators.

Satisfies: SRG-OS-000256-GPOS-00097, SRG-OS-000257-GPOS-00098",None,SV-238302r654081_rule,F-41471r654080_fix,"Configure the audit tools on the Ubuntu operating system to be protected from unauthorized access by setting the file group as  root using the following command: 
 
$ sudo chown :root [audit_tool] 
 
Replace ""[audit_tool]"" with each audit tool not group-owned by root.",C-41512r654079_chk,"Verify the Ubuntu operating system configures the audit tools to be group-owned by root to prevent any unauthorized access. 
 
Check the group ownership by running the following command: 
 
$ stat -c ""%n %G"" /sbin/auditctl /sbin/aureport /sbin/ausearch /sbin/autrace /sbin/auditd /sbin/audispd /sbin/augenrules 
 
/sbin/auditctl root 
/sbin/aureport root 
/sbin/ausearch root 
/sbin/autrace root 
/sbin/auditd root 
/sbin/audispd root 
/sbin/augenrules root 
 
If any of the audit tools are not group-owned by root, this is a finding."
V-238309,medium,"The Ubuntu operating system must generate audit records for privileged activities, nonlocal maintenance, diagnostic sessions and other system-level access.","If events associated with nonlocal administrative access or diagnostic sessions are not logged, a major tool for assessing and investigating attacks would not be available. 
 
This requirement addresses auditing-related issues associated with maintenance tools used specifically for diagnostic and repair actions on organizational information systems. 
 
Nonlocal maintenance and diagnostic activities are those activities conducted by individuals communicating through a network, either an external network (e.g., the internet) or an internal network. Local maintenance and diagnostic activities are those activities carried out by individuals physically present at the information system or information system component and not communicating across a network connection. 
 
This requirement applies to hardware/software diagnostic test equipment or tools. This requirement does not cover hardware/software components that may support information system maintenance, yet are a part of the system, for example, the software implementing ""ping,"" ""ls,"" ""ipconfig,"" or the hardware and software implementing the monitoring port of an Ethernet switch.

Satisfies: SRG-OS-000392-GPOS-00172, SRG-OS-000471-GPOS-00215",None,SV-238309r853427_rule,F-41478r654101_fix,"Configure the Ubuntu operating system to audit activities performed during nonlocal maintenance and diagnostic sessions. 
 
Add or update the following rules in the ""/etc/audit/rules.d/stig.rules"" file: 
 
-w /var/log/sudo.log -p wa -k maintenance 
  
To reload the rules file, issue the following command: 
 
$ sudo augenrules --load",C-41519r654100_chk,"Verify the Ubuntu operating system audits activities performed during nonlocal maintenance and diagnostic sessions. 
 
Check the currently configured audit rules with the following command: 
 
$ sudo auditctl -l | grep sudo.log 
 
-w /var/log/sudo.log -p wa -k maintenance 
 
If the command does not return lines that match the example or the lines are commented out, this is a finding. 
 
Note: The ""-k"" allows for specifying an arbitrary identifier, and the string after it does not need to match the example output above."
V-238308,low,The Ubuntu operating system must record time stamps for audit records that can be mapped to Coordinated Universal Time (UTC) or Greenwich Mean Time (GMT).,"If time stamps are not consistently applied and there is no common time reference, it is difficult to perform forensic analysis. 
 
Time stamps generated by the operating system include date and time. Time is commonly expressed in Coordinated Universal Time (UTC), a modern continuation of Greenwich Mean Time (GMT), or local time with an offset from UTC.",None,SV-238308r877383_rule,F-41477r654098_fix,"To configure the system time zone to use UTC or GMT, run the following command, replacing [ZONE] with UTC or GMT: 
 
$ sudo timedatectl set-timezone [ZONE]",C-41518r654097_chk,"To verify the time zone is configured to use UTC or GMT, run the following command.  
 
$ timedatectl status | grep -i ""time zone"" 
Timezone: UTC (UTC, +0000) 
 
If ""Timezone"" is not set to UTC or GMT, this is a finding."
V-238264,medium,"The Ubuntu operating system must generate audit records for successful/unsuccessful uses of the chown, fchown, fchownat, and lchown system calls.","Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one. 
 
Audit records can be generated from various components within the information system (e.g., module or policy filter).

The system call rules are loaded into a matching engine that intercepts each syscall that all programs on the system makes. Therefore, it is very important to only use syscall rules when absolutely necessary since these affect performance. The more rules, the bigger the performance hit. The performance is helped, though, by combining syscalls into one rule whenever possible.

Satisfies: SRG-OS-000064-GPOS-00033, SRG-OS-000462-GPOS-00206",None,SV-238264r808477_rule,F-41433r808476_fix,"Configure the audit system to generate an audit event for any successful/unsuccessful use of the ""chown"", ""fchown"", ""fchownat"", and ""lchown"" system calls. 
 
Add or update the following rules in the ""/etc/audit/rules.d/stig.rules"": 
 
-a always,exit -F arch=b32 -S chown,fchown,fchownat,lchown -F auid>=1000 -F auid!=4294967295 -k perm_chng 
-a always,exit -F arch=b64 -S chown,fchown,fchownat,lchown -F auid>=1000 -F auid!=4294967295 -k perm_chng 
 
Note: For 32-bit architectures, only the 32-bit specific entries are required.  
 
To reload the rules file, issue the following command: 
 
$ sudo augenrules --load",C-41474r808475_chk,"Verify the Ubuntu operating system generates an audit record upon successful/unsuccessful attempts to use the ""chown"", ""fchown"", ""fchownat"", and ""lchown"" system calls. 
 
Check the configured audit rules with the following commands: 
 
$ sudo auditctl -l | grep chown 
 
-a always,exit -F arch=b32 -S chown,fchown,fchownat,lchown -F auid>=1000 -F auid!=-1 -k perm_chng 
-a always,exit -F arch=b64 -S chown,fchown,fchownat,lchown -F auid>=1000 -F auid!=-1 -k perm_chng 
 
If the command does not return audit rules for the ""chown"", ""fchown"", ""fchownat"", and ""lchown"" syscalls or the lines are commented out, this is a finding. 
 
Notes: 
For 32-bit architectures, only the 32-bit specific output lines from the commands are required. 
The ""-k"" allows for specifying an arbitrary identifier, and the string after it does not need to match the example output above."
V-238380,high,The Ubuntu operating system must disable the x86 Ctrl-Alt-Delete key sequence.,"A locally logged-on user who presses Ctrl-Alt-Delete, when at the console, can reboot the system. If accidentally pressed, as could happen in the case of a mixed OS environment, this can create the risk of short-term loss of availability of systems due to unintentional reboot.",None,SV-238380r832974_rule,F-41549r832973_fix,"Configure the system to disable the Ctrl-Alt-Delete sequence for the command line with the following commands:

$ sudo systemctl disable ctrl-alt-del.target

$ sudo systemctl mask ctrl-alt-del.target

Reload the daemon to take effect: 

$ sudo systemctl daemon-reload",C-41590r832972_chk,"Verify the Ubuntu operating system is not configured to reboot the system when Ctrl-Alt-Delete is pressed.

Check that the ""ctrl-alt-del.target"" (otherwise also known as reboot.target) is not active with the following command:

$ sudo systemctl status ctrl-alt-del.target
ctrl-alt-del.target
Loaded: masked (Reason: Unit ctrl-alt-del.target is masked.)
Active: inactive (dead)

If the ""ctrl-alt-del.target"" is not masked, this is a finding."
V-238268,medium,"The Ubuntu operating system must generate audit records for successful/unsuccessful uses of the chmod, fchmod, and fchmodat system calls.","Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one. 
 
Audit records can be generated from various components within the information system (e.g., module or policy filter).

The system call rules are loaded into a matching engine that intercepts each syscall that all programs on the system makes. Therefore, it is very important to only use syscall rules when absolutely necessary since these affect performance. The more rules, the bigger the performance hit. The performance is helped, though, by combining syscalls into one rule whenever possible.

Satisfies: SRG-OS-000064-GPOS-00033, SRG-OS-000462-GPOS-00206",None,SV-238268r808480_rule,F-41437r808479_fix,"Configure the audit system to generate an audit event for any successful/unsuccessful use of the ""chmod"", ""fchmod"", and ""fchmodat"" system calls. 
 
Add or update the following rules in the ""/etc/audit/rules.d/stig.rules"": 
 
-a always,exit -F arch=b32 -S chmod,fchmod,fchmodat -F auid>=1000 -F auid!=4294967295 -k perm_chng 
-a always,exit -F arch=b64 -S chmod,fchmod,fchmodat -F auid>=1000 -F auid!=4294967295 -k perm_chng 
 
Notes: For 32-bit architectures, only the 32-bit specific entries are required.  
 
To reload the rules file, issue the following command: 
 
$ sudo augenrules --load",C-41478r808478_chk,"Verify the Ubuntu operating system generates an audit record upon successful/unsuccessful attempts to use the ""chmod"", ""fchmod"", and ""fchmodat"" system calls. 
 
Check the configured audit rules with the following commands: 
 
$ sudo auditctl -l | grep chmod 
 
-a always,exit -F arch=b32 -S chmod,fchmod,fchmodat -F auid>=1000 -F auid!=-1 -k perm_chng 
-a always,exit -F arch=b64 -S chmod,fchmod,fchmodat -F auid>=1000 -F auid!=-1 -k perm_chng 
 
If the command does not return audit rules for the ""chmod"", ""fchmod"" and ""fchmodat"" syscalls or the lines are commented out, this is a finding. 
 
Notes: 
For 32-bit architectures, only the 32-bit specific output lines from the commands are required. 
The ""-k"" allows for specifying an arbitrary identifier, and the string after it does not need to match the example output above."
V-238279,medium,The Ubuntu operating system must generate audit records for successful/unsuccessful uses of the chsh command.,"Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one. 
 
Audit records can be generated from various components within the information system (e.g., module or policy filter).",None,SV-238279r654012_rule,F-41448r654011_fix,"Configure the audit system to generate an audit event for any successful/unsuccessful use of the ""chsh"" command.  
 
Add or update the following rules in the ""/etc/audit/rules.d/stig.rules"" file: 
 
-a always,exit -F path=/usr/bin/chsh -F perm=x -F auid>=1000 -F auid!=4294967295 -k priv_cmd 
   
To reload the rules file, issue the following command: 
 
$ sudo augenrules --load",C-41489r654010_chk,"Verify the Ubuntu operating system generates an audit record upon successful/unsuccessful attempts to use the ""chsh"" command. 
 
Check the configured audit rules with the following commands: 
 
$ sudo auditctl -l | grep chsh 
 
-a always,exit -F path=/usr/bin/chsh -F perm=x -F auid>=1000 -F auid!=-1 -k priv_cmd 
 
If the command does not return a line that matches the example or the line is commented out, this is a finding. 
 
Notes: The ""-k"" allows for specifying an arbitrary identifier, and the string after it does not need to match the example output above."
V-238278,medium,The Ubuntu operating system must generate audit records for successful/unsuccessful uses of the sudoedit command.,"Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one. 
 
Audit records can be generated from various components within the information system (e.g., module or policy filter).",None,SV-238278r654009_rule,F-41447r654008_fix,"Configure the audit system to generate an audit event for any successful/unsuccessful use of the ""sudoedit"" command.  
 
Add or update the following rules in the ""/etc/audit/rules.d/stig.rules"": 
 
-a always,exit -F path=/usr/bin/sudoedit -F perm=x -F auid>=1000 -F auid!=4294967295 -k priv_cmd 
   
To reload the rules file, issue the following command: 
 
$ sudo augenrules --load",C-41488r654007_chk,"Verify the Ubuntu operating system generates an audit record upon successful/unsuccessful attempts to use the ""sudoedit"" command. 
 
Check the configured audit rules with the following commands: 
 
$ sudo auditctl -l | grep /usr/bin/sudoedit 
 
-a always,exit -F path=/usr/bin/sudoedit -F perm=x -F auid>=1000 -F auid!=-1 -k priv_cmd 
 
If the command does not return a line that matches the example or the line is commented out, this is a finding. 
 
Note: The ""-k"" allows for specifying an arbitrary identifier, and the string after it does not need to match the example output above."
V-238271,medium,"The Ubuntu operating system must generate audit records for successful/unsuccessful uses of the creat, open, openat, open_by_handle_at, truncate, and ftruncate system calls.","Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one. 
 
Audit records can be generated from various components within the information system (e.g., module or policy filter).

The system call rules are loaded into a matching engine that intercepts each syscall that all programs on the system makes. Therefore, it is very important to only use syscall rules when absolutely necessary since these affect performance. The more rules, the bigger the performance hit. The performance is helped, though, by combining syscalls into one rule whenever possible.

Satisfies: SRG-OS-000064-GPOS-00033, SRG-OS-000474-GPOS-00219",None,SV-238271r808483_rule,F-41440r808482_fix,"Configure the audit system to generate an audit event for any unsuccessful use of the""creat"", ""open"", ""openat"", ""open_by_handle_at"", ""truncate"", and ""ftruncate"" system calls.  
 
Add or update the following rules in the ""/etc/audit/rules.d/stig.rules"" file: 
 
-a always,exit -F arch=b32 -S creat,open,openat,open_by_handle_at,truncate,ftruncate -F exit=-EPERM -F auid>=1000 -F auid!=4294967295 -k perm_access 
-a always,exit -F arch=b32 -S creat,open,openat,open_by_handle_at,truncate,ftruncate -F exit=-EACCES -F auid>=1000 -F auid!=4294967295 -k perm_access 
-a always,exit -F arch=b64 -S creat,open,openat,open_by_handle_at,truncate,ftruncate -F exit=-EPERM -F auid>=1000 -F auid!=4294967295 -k perm_access 
-a always,exit -F arch=b64 -S creat,open,openat,open_by_handle_at,truncate,ftruncate -F exit=-EACCES -F auid>=1000 -F auid!=4294967295 -k perm_access 
 
Notes: For 32-bit architectures, only the 32-bit specific entries are required.  
 
To reload the rules file, issue the following command: 
 
$ sudo augenrules --load",C-41481r808481_chk,"Verify the Ubuntu operating system generates an audit record upon unsuccessful attempts to use the ""creat"", ""open"", ""openat"", ""open_by_handle_at"", ""truncate"", and ""ftruncate"" system calls. 
 
Check the configured audit rules with the following commands: 
 
$ sudo auditctl -l | grep 'open\|truncate\|creat' 
 
-a always,exit -F arch=b32 -S creat,open,openat,open_by_handle_at,truncate,ftruncate -F exit=-EPERM -F auid>=1000 -F auid!=-1 -k perm_access 
-a always,exit -F arch=b32 -S creat,open,openat,open_by_handle_at,truncate,ftruncate -F exit=-EACCES -F auid>=1000 -F auid!=-1 -k perm_access 
-a always,exit -F arch=b64 -S creat,open,openat,open_by_handle_at,truncate,ftruncate -F exit=-EPERM -F auid>=1000 -F auid!=-1 -k perm_access 
-a always,exit -F arch=b64 -S creat,open,openat,open_by_handle_at,truncate,ftruncate -F exit=-EACCES -F auid>=1000 -F auid!=-1 -k perm_access  
 
If the command does not return audit rules for the ""creat"", ""open"", ""openat"", ""open_by_handle_at"", ""truncate"", and ""ftruncate"" syscalls or the lines are commented out, this is a finding. 
 
Notes: 
For 32-bit architectures, only the 32-bit specific output lines from the commands are required. 
The ""-k"" allows for specifying an arbitrary identifier, and the string after it does not need to match the example output above."
